,id,first_name,last_name,team_nickname,primary_position,pitcher_hand,pitcher_previous_stats_szn,rolling_1pitch,rolling_3pitch,rolling_10pitch,pitcher_previous_stats_szn_bases,rolling_1pitch_bases,rolling_3pitch_bases,rolling_10pitch_bases,pitcher_strikes_spread,pitcher_balls_spread,pitcher_speed,pitcher_fast_spread,pitcher_offspeed_spread,pitcher_ab_count
107,fba71c66-344e-44b7-a5b8-1b67f6a3c767,Robert,Stephenson,Rays,RP,R,0.25,0.0,0.0,0.0,0.4230769230769231,0.0,0.0,0.0,0.5897435897435898,0.4102564102564102,89.97870967741936,0.903846153846154,0.0961538461538461,155.0
108,636653db-659f-46b4-a672-fcc478fc5be5,Shawn,Armstrong,Rays,RP,R,0.2205882352941176,0.0,0.0,0.2,0.2794117647058823,0.0,0.0,0.2,0.7205882352941176,0.2794117647058823,92.97851851851853,0.7647058823529411,0.2352941176470588,134.0
109,e10239f6-8a6e-42af-bfb1-03fdf173af3d,Erasmo,Ramírez,Rays,RP,R,0.3622448979591837,0.0,0.0,0.4,0.5,0.0,0.0,0.7,0.7704081632653061,0.2295918367346938,88.97999999999999,0.4285714285714285,0.5714285714285714,185.0
110,e4991724-8362-4ac7-ab6e-f9e8f8a063ae,Jacob,Lopez,Rays,SP,L,0.2777777777777778,1.0,0.3333333333333333,0.3,0.3333333333333333,1.0,0.3333333333333333,0.4,0.5555555555555556,0.4444444444444444,89.5,0.3333333333333333,0.6666666666666666,16.0
111,7f930115-f071-4c18-a2ef-ad5cf6c49b54,Kyle,Gibson,Orioles,SP,R,0.3234375,0.0,0.6666666666666666,0.3,0.4578125,0.0,1.0,0.4,0.678125,0.321875,88.05367762128326,0.2765625,0.7234375,611.0
112,9c506364-e0fa-45b9-9313-16f6e87e0327,Jack,Flaherty,Orioles,SP,R,0.3654545454545455,0.0,0.0,0.4,0.4963636363636363,0.0,0.0,0.9,0.6436363636363637,0.3563636363636364,87.0296903460838,0.7909090909090909,0.209090909090909,542.0
113,ac593ed6-be4c-46be-b1ab-9a18da4338cf,Kyle,Bradish,Orioles,SP,R,0.2868217054263566,0.0,0.3333333333333333,0.4,0.3992248062015504,0.0,0.3333333333333333,0.4,0.6782945736434108,0.3217054263565891,90.50873786407767,0.5038759689922481,0.4961240310077519,513.0
114,dba3e740-244b-487e-8122-2adc89c206f1,Dean,Kremer,Orioles,SP,R,0.3179487179487179,0.0,0.0,0.1,0.4854700854700854,0.0,0.0,0.1,0.7042735042735043,0.2957264957264957,90.09811643835616,0.5982905982905983,0.4017094017094017,578.0
115,8e17fe93-87da-4a6c-a63e-32a8083470cc,Grayson,Rodriguez,Orioles,SP,R,0.3342245989304813,0.0,0.0,0.3,0.5026737967914439,0.0,0.0,0.4,0.6470588235294118,0.3529411764705882,90.05361930294906,0.6283422459893048,0.3716577540106952,369.0
116,4c0f334c-1e2a-4917-840d-109fa30c45a3,Cole,Irvin,Orioles,RP,L,0.3294573643410852,0.0,0.0,0.3,0.4689922480620155,0.0,0.0,0.3,0.6589147286821705,0.3410852713178294,87.56031128404669,0.4573643410852713,0.5426356589147286,253.0
117,7650dd19-c947-4419-90b7-79b77bb00c37,Yennier,Cano,Orioles,RP,R,0.2669491525423729,0.0,0.3333333333333333,0.2,0.3559322033898305,0.0,0.3333333333333333,0.2,0.690677966101695,0.3093220338983051,94.0272340425532,0.1313559322033898,0.8686440677966102,233.0
118,f136950d-c272-4bea-9de6-e850c2925fe3,Shintaro,Fujinami,Orioles,RP,R,0.3633217993079585,0.0,0.3333333333333333,0.4,0.5086505190311419,0.0,0.3333333333333333,1.0,0.6851211072664359,0.314878892733564,95.28611111111113,0.740484429065744,0.259515570934256,282.0
119,c3fa97e2-1ea0-4178-b4c3-3d33ac7444d5,Austin,Voth,Orioles,RP,R,0.3611111111111111,1.0,0.6666666666666666,0.7,0.5138888888888888,1.0,0.6666666666666666,1.0,0.625,0.375,87.2979020979021,0.5277777777777778,0.4722222222222222,141.0
120,3c3e37f1-b7b1-4d64-ac0a-303dcc82f688,Cionel,Pérez,Orioles,RP,L,0.345360824742268,0.0,0.0,0.1,0.4278350515463917,0.0,0.0,0.1,0.7268041237113402,0.2731958762886597,92.17720207253886,0.6082474226804123,0.3917525773195876,189.0
121,526a1205-0c3c-4c93-916d-5beeca478bb6,Jacob,Webb,Orioles,RP,R,0.2883435582822086,0.0,0.3333333333333333,0.3,0.4355828220858895,0.0,0.3333333333333333,0.3,0.6134969325153374,0.3865030674846625,90.54814814814814,0.50920245398773,0.4907975460122699,162.0
